BarCode,Itm_Cd,Itm_Name,Itm_Retail_Price_Tax
00505,00505,OSPAMOX 250 MG SUSP,16.550
329774,00505,OSPAMOX 250 MG SUSP,16.550
00520,00520,RECITAL PREF. 4 TAHITI BRUNETTE  51073,45.150
3061370908034,00520,RECITAL PREF. 4 TAHITI BRUNETTE  51073,45.150
00531,00531,RECITAL PREF. 1 NAPOLI BLACK 51071,45.150
3061370908232,00531,RECITAL PREF. 1 NAPOLI BLACK 51071,45.150
00538,00538,"FEMOSTON 2/10 MG TAB, 28's",32.750
330463,00538,"FEMOSTON 2/10 MG TAB, 28's",32.750
310618,00538,"FEMOSTON 2/10 MG TAB, 28's",32.750
00554,00554,"CANDEREL TAB, 300 'S 44634",28.350
328134,00554,"CANDEREL TAB, 300 'S 44634",28.350
333226,00554,"CANDEREL TAB, 300 'S 44634",28.350
316293,00554,"CANDEREL TAB, 300 'S 44634",28.350
5010827872174,00554,"CANDEREL TAB, 300 'S 44634",28.350
7640110700167,00554,"CANDEREL TAB, 300 'S 44634",28.350
00572,00572,"SENSODYN TOOTH PASTE MINT, 50ML",16.800
330904,00572,"SENSODYN TOOTH PASTE MINT, 50ML",16.800
311825,00572,"SENSODYN TOOTH PASTE MINT, 50ML",16.800
321684,00572,"SENSODYN TOOTH PASTE MINT, 50ML",16.800
5000198201550,00572,"SENSODYN TOOTH PASTE MINT, 50ML",16.800
00574,00574,"PERDERM 0.05% CREAM, 30 GM",17.550
325579,00574,"PERDERM 0.05% CREAM, 30 GM",17.550
00578,00578,"PARODONTAX FLUORIDE TOOTH PASTE, 100ML 67515",33.600
5000198281859,00578,"PARODONTAX FLUORIDE TOOTH PASTE, 100ML 67515",33.600
00585,00585,"DIPROLENE OINTMENT 0.05%, 30G",21.000
00596,00596,"GARASONE EYE/EAR DROP, 5ML",19.850
327207,00596,"GARASONE EYE/EAR DROP, 5ML",19.850
315704,00596,"GARASONE EYE/EAR DROP, 5ML",19.850
00607,00607,"ELOCOM OINTMENT, 30G",32.100
333163,00607,"ELOCOM OINTMENT, 30G",32.100
325576,00607,"ELOCOM OINTMENT, 30G",32.100
00613,00613,DIPROGENTA OINTMENT 15G,18.750
329532,00613,DIPROGENTA OINTMENT 15G,18.750
00630,00630,"DIPROSALIC OINT, 30G",15.200
201660,00630,"DIPROSALIC OINT, 30G",15.200
330708,00630,"DIPROSALIC OINT, 30G",15.200
00657,00657,"DICETEL 50 MG TAB, 20's",14.000
00660,00660,"SANITA ELEGANCE MEDIUM, 4X11 U651",26.000
6281017261057,00660,"SANITA ELEGANCE MEDIUM, 4X11 U651",26.000
00671,00671,"FAVERIN 100MG TAB, 30's",82.850
00699,00699,"ZYRTEC 10 MG TAB, 10's",19.700
333182,00699,"ZYRTEC 10 MG TAB, 10's",19.700
310748,00699,"ZYRTEC 10 MG TAB, 10's",19.700
314912,00699,"ZYRTEC 10 MG TAB, 10's",19.700
317860,00699,"ZYRTEC 10 MG TAB, 10's",19.700
00722,00722,"NAVIDOXINE TAB, 10 'S",7.100
326982,00722,"NAVIDOXINE TAB, 10 'S",7.100
329362,00722,"NAVIDOXINE TAB, 10 'S",7.100
00724,00724,"FAM MAXI WING SUPER 6X3X10 SP1003R03 ",13.650
6281017220368,00724,"FAM MAXI WING SUPER 6X3X10 SP1003R03 ",13.650
00732,00732,"FLU-CARE SYRUP, 100ML",3.450
330986,00732,"FLU-CARE SYRUP, 100ML",3.450
321577,00732,"FLU-CARE SYRUP, 100ML",3.450
307709,00383,"ONE ALPHA 1 MCG CAP, 100 'S",219.400
00384,00384,MEN'S CHOICE NATURAL DARK BROWN,30.450
727510555508,00384,MEN'S CHOICE NATURAL DARK BROWN,30.450
00403,00403,"PROSCAR 5 MG TAB, 28's",110.150
3706891010131,00403,"PROSCAR 5 MG TAB, 28's",110.150
00417,00417,"ZOCOR 20MG TAB, 28's",83.100
3706811020134,00417,"ZOCOR 20MG TAB, 28's",83.100
00419,00419,"CO - RENITEC 20 / 12.5 MG TAB, 30 'S",102.000
298040,00419,"CO - RENITEC 20 / 12.5 MG TAB, 30 'S",102.000
323521,00419,"CO - RENITEC 20 / 12.5 MG TAB, 30 'S",102.000
3706808050144,00419,"CO - RENITEC 20 / 12.5 MG TAB, 30 'S",102.000
00454,00454,"ALDOMET 250 MG TAB, 30 'S",13.150
5285003471049,00454,"ALDOMET 250 MG TAB, 30 'S",13.150
00462,00462,"SINEMET 275 MG TAB, 100's",87.250
00469,00469,"SINEMET PLUS TAB, 100's",74.600
00486,00486,BABY JOY MEDIUM 6-12K  6X20,12.600
00487,00487,"NOLVADEX 10 MG TAB, 30 'S",22.500
5000455003071,00487,"NOLVADEX 10 MG TAB, 30 'S",22.500
00488,00488,"CURAM 625 MG TAB, 20 'S",68.900
319580,00488,"CURAM 625 MG TAB, 20 'S",68.900
333854,00488,"CURAM 625 MG TAB, 20 'S",68.900
333858,00488,"CURAM 625 MG TAB, 20 'S",68.900
00489,00489,"CLARITINE 10 MG TAB, 10 'S",19.600
329536,00489,"CLARITINE 10 MG TAB, 10 'S",19.600
333168,00489,"CLARITINE 10 MG TAB, 10 'S",19.600
6281086000519,00489,"CLARITINE 10 MG TAB, 10 'S",19.600
318181,00489,"CLARITINE 10 MG TAB, 10 'S",19.600
00490,00490,"CLARITINE 10 MG TAB, 20 'S",35.950
00501,00501,"EXODERIL CREAM, 30G",24.350
326166,00501,"EXODERIL CREAM, 30G",24.350
00511,00511,"AMARYL 1.0 MG TAB, 30 'S",23.150
3582910015031,00511,"AMARYL 1.0 MG TAB, 30 'S",23.150
00513,00513,"AMARYL 2.0 MG TAB, 30 'S",37.650
3582910015048,00513,"AMARYL 2.0 MG TAB, 30 'S",37.650
00524,00524,"DUPHALAC SYRUP, 300ML",26.450
329322,00524,"DUPHALAC SYRUP, 300ML",26.450
00525,00525,RECITAL PREF. 3 DARK BROWN 51072,45.150
3061370908027,00525,RECITAL PREF. 3 DARK BROWN 51072,45.150
00529,00529,"RECITAL CHESTNUT BROWN ",45.150
00533,00533,RECITAL NATURAL BLONDE,45.150
00535,00535,"SENSODYN TOOTH PASTE ORIGINAL, 100ML 67432",28.350
5000198205756,00535,"SENSODYN TOOTH PASTE ORIGINAL, 100ML 67432",28.350
00540,00540,"CLOMID 50 MG TAB, 10 'S",22.500
325448,00540,"CLOMID 50 MG TAB, 10 'S",22.500
3582910035541,00540,"CLOMID 50 MG TAB, 10 'S",22.500
00552,00552,"SENSODYN TOOTH PASTE FLUORIDE, 50ML 67428",17.850
5000198202557,00552,"SENSODYN TOOTH PASTE FLUORIDE, 50ML 67428",17.850
00565,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
316637,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
331293,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
333110,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
326178,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
334168,00565,"CELEBREX 200 MG CAP, 10 'S",35.400
00568,00568,"LOTRIDERM CREAM, 30 GM",14.800
329533,00568,"LOTRIDERM CREAM, 30 GM",14.800
325578,00568,"LOTRIDERM CREAM, 30 GM",14.800
334164,00568,"LOTRIDERM CREAM, 30 GM",14.800
00577,00577,"PARODONTAX FLUORIDE TOOTH PASTE, 50 ML 67510",22.050
5000198281507,00577,"PARODONTAX FLUORIDE TOOTH PASTE, 50 ML 67510",22.050
00581,00581,"POLARAMINE EXPECTORANT, 120ML",9.500
313295,00581,"POLARAMINE EXPECTORANT, 120ML",9.500
327206,00581,"POLARAMINE EXPECTORANT, 120ML",9.500
00612,00612,"DIPROGENTA CREAM, 15G",18.750
333165,00612,"DIPROGENTA CREAM, 15G",18.750
304623,00612,"DIPROGENTA CREAM, 15G",18.750
3829,00612,"DIPROGENTA CREAM, 15G",18.750
00634,00634,"CLARITINE SYRUP, 100 ML",20.750
325580,00634,"CLARITINE SYRUP, 100 ML",20.750
6281086000557,00634,"CLARITINE SYRUP, 100 ML",20.750
00635,00635,"SURGAM 300 MG TAB, 20's",31.000
315723,00635,"SURGAM 300 MG TAB, 20's",31.000
3582910051244,00635,"SURGAM 300 MG TAB, 20's",31.000
00648,00648,"BETASERC 8 MG  TAB, 100 'S",90.450
329323,00648,"BETASERC 8 MG  TAB, 100 'S",90.450
333138,00648,"BETASERC 8 MG  TAB, 100 'S",90.450
302160,00648,"BETASERC 8 MG  TAB, 100 'S",90.450
00649,00649,"BETASERC 16 MG TAB, 40 'S",50.300
330464,00649,"BETASERC 16 MG TAB, 40 'S",50.300
302157,00649,"BETASERC 16 MG TAB, 40 'S",50.300
00692,00692,"FAVERIN 50MG TAB, 60' s",82.850
00358,00358,"DIAMICRON 80 MG TAB, 20's",20.050
00372,00372,"ZESTRIL 20MG TAB, 28's",82.000
5000455005204,00372,"ZESTRIL 20MG TAB, 28's",82.000
00378,00378,"TENORMIN 50 MG TAB, 28's",30.700
298047,00378,"TENORMIN 50 MG TAB, 28's",30.700
328417,00378,"TENORMIN 50 MG TAB, 28's",30.700
302804,00378,"TENORMIN 50 MG TAB, 28's",30.700
5000455017351,00378,"TENORMIN 50 MG TAB, 28's",30.700
334202,00378,"TENORMIN 50 MG TAB, 28's",30.700
334203,00378,"TENORMIN 50 MG TAB, 28's",30.700
00388,00388,MEN'S CHOICE NATURAL BLACK,29.400
727510555539,00388,MEN'S CHOICE NATURAL BLACK,29.400
00392,00392,"INDOCID 25MG CAP, 30's",13.950
313708,00392,"INDOCID 25MG CAP, 30's",13.950
00406,00406,JUST FOR MEN LIGHT BROWN HAIR COLOUR,40.950
5010934003430,00406,JUST FOR MEN LIGHT BROWN HAIR COLOUR,40.950
00408,00408,"PEPCIDIN 40 MG TAB, 10 'S",68.300
00409,00409,"RENITEC 5 MG TAB, 28's",49.350
317221,00409,"RENITEC 5 MG TAB, 28's",49.350
3706808040138,00409,"RENITEC 5 MG TAB, 28's",49.350
00410,00410,"RENITEC 10 MG TAB, 28's",63.450
298041,00410,"RENITEC 10 MG TAB, 28's",63.450
315924,00410,"RENITEC 10 MG TAB, 28's",63.450
329307,00410,"RENITEC 10 MG TAB, 28's",63.450
319587,00410,"RENITEC 10 MG TAB, 28's",63.450
325562,00410,"RENITEC 10 MG TAB, 28's",63.450
3706808020130,00410,"RENITEC 10 MG TAB, 28's",63.450
00423,00423,"SUNSILK SHAMPOO COCONUT LIME, 700ML",24.150
00424,00424,"NOROXIN 400 MG TAB, 14 'S ",23.650
325563,00424,"NOROXIN 400 MG TAB, 14 'S ",23.650
5285003471193,00424,"NOROXIN 400 MG TAB, 14 'S ",23.650
00426,00426,"FUCIDIN CREAM, 15G",20.500
328347,00426,"FUCIDIN CREAM, 15G",20.500
00430,00430,"FUCIDIN OINTMENT, 15G",17.300
328338,00430,"FUCIDIN OINTMENT, 15G",17.300
328345,00430,"FUCIDIN OINTMENT, 15G",17.300
00445,00445,"DAIVONEX OINT, 30G",45.550
00446,00446,BABY JOY NEW BORN 6X28,12.600
00496,00496,"OSPEXIN 1000 MG TAB, 12 'S",56.950
325458,00496,"OSPEXIN 1000 MG TAB, 12 'S",56.950
00498,00498,"BANEOCIN POWDER, 10 GM",6.050
329777,00498,"BANEOCIN POWDER, 10 GM",6.050
333861,00498,"BANEOCIN POWDER, 10 GM",6.050
325461,00498,"BANEOCIN POWDER, 10 GM",6.050
00514,00514,"AMARYL 3.0 MG TAB,30 'S",52.350
3582910015055,00514,"AMARYL 3.0 MG TAB,30 'S",52.350
00519,00519,"PANKREOFLAT TAB, 50 'S",22.250
00522,00522,RECITAL PREF. 4.4 RIVIE COP BROWN 51076,45.150
3061375284010,00522,RECITAL PREF. 4.4 RIVIE COP BROWN 51076,45.150
00543,00543,"SERENACE 10MG TAB, 50's",57.350
325926,00543,"SERENACE 10MG TAB, 50's",57.350
00545,00545,"SERENACE 5MG TAB, 50's",43.000
00557,00557,"DAONIL 5MG TAB, 30's",24.600
3582910015079,00557,"DAONIL 5MG TAB, 30's",24.600
00558,00558,"TENDER ADULT SUPER MEDIUM, ( 6 X15 ) 1615",40.000
322830,00558,"TENDER ADULT SUPER MEDIUM, ( 6 X15 ) 1615",40.000
5290005000159,00558,"TENDER ADULT SUPER MEDIUM, ( 6 X15 ) 1615",40.000
00583,00583,"MOONY, SMALL  2X60",38.850
00587,00587,"DIPROLENE CREAM 0.05%, 30G",21.000
200223,00587,"DIPROLENE CREAM 0.05%, 30G",21.000
318089,00587,"DIPROLENE CREAM 0.05%, 30G",21.000
00589,00589,"DIPROSALIC LOTION, 30ML",18.700
322305,00589,"DIPROSALIC LOTION, 30ML",18.700
00614,00614,"ELOCOM LOTION, 30ML",34.800
322306,00614,"ELOCOM LOTION, 30ML",34.800
334162,00614,"ELOCOM LOTION, 30ML",34.800
00617,00617,"TAFT SPRAY ULTRA STRONG  HOLD, 250 ML",15.750
00642,00642,"RETARPEN 1.2U  VIAL, 1's",6.450
333862,00642,"RETARPEN 1.2U  VIAL, 1's",6.450
325462,00642,"RETARPEN 1.2U  VIAL, 1's",6.450
00643,00643,"DUSPATALIN 135 MG TAB, 30's",27.050
00690,00690,"OMNIC 0.4 MG CAP, 30 'S",107.250
282311,00690,"OMNIC 0.4 MG CAP, 30 'S",107.250
285366,00690,"OMNIC 0.4 MG CAP, 30 'S",107.250
300040,00690,"OMNIC 0.4 MG CAP, 30 'S",107.250
00706,00706,"NORMACOL , 200 GM",17.100
323395,00706,"NORMACOL , 200 GM",17.100
5012748012813,00706,"NORMACOL , 200 GM",17.100
00707,00707,"NORGALAX MICRO ENEMA, 6 'S",20.000
5012748131019,00707,"NORGALAX MICRO ENEMA, 6 'S",20.000
00726,00726,"RIALOX SUSP, 180ML",7.400
328940,00726,"RIALOX SUSP, 180ML",7.400
6281080001574,00726,"RIALOX SUSP, 180ML",7.400
00728,00728,"MOVICOL SACHETS, 20 'S",30.100
331004,00745,"FLAMAZINE CREAM, 50G",13.950
6281080004186,00745,"FLAMAZINE CREAM, 50G",13.950
00747,00747,"WAXSOL EAR DROP, 10ML",6.050
6281080002649,00747,"WAXSOL EAR DROP, 10ML",6.050
319132,00747,"WAXSOL EAR DROP, 10ML",6.050
00756,00756,"PYRALVEX SOLUTION, 10ML",9.300
332271,00756,"PYRALVEX SOLUTION, 10ML",9.300
333454,00756,"PYRALVEX SOLUTION, 10ML",9.300
334281,00756,"PYRALVEX SOLUTION, 10ML",9.300
319131,00756,"PYRALVEX SOLUTION, 10ML",9.300
6281080001109,00756,"PYRALVEX SOLUTION, 10ML",9.300
00759,00759,"RIAPHYLLINE (THEOPED) SYRUP, 100ML",9.250
6281080000980,00759,"RIAPHYLLINE (THEOPED) SYRUP, 100ML",9.250
6281080007101,00759,"RIAPHYLLINE (THEOPED) SYRUP, 100ML",9.250
00763,00763,"FOLIC ACID 1MG TAB, 20's",4.900
327057,00763,"FOLIC ACID 1MG TAB, 20's",4.900
323594,00763,"FOLIC ACID 1MG TAB, 20's",4.900
299858,00763,"FOLIC ACID 1MG TAB, 20's",4.900
305830,00763,"FOLIC ACID 1MG TAB, 20's",4.900
6281080002434,00763,"FOLIC ACID 1MG TAB, 20's",4.900
6281080002977,00763,"FOLIC ACID 1MG TAB, 20's",4.900
00771,00771,"DAKTARIN 2% CREAM, 30G",21.450
329876,00771,"DAKTARIN 2% CREAM, 30G",21.450
00776,00776,"RISPERDAL 2MG TAB, 60's",265.600
316836,00776,"RISPERDAL 2MG TAB, 60's",265.600
305719,00776,"RISPERDAL 2MG TAB, 60's",265.600
00781,00781,"NIZORAL 200 MG TAB, 10 'S",45.700
315334,00781,"NIZORAL 200 MG TAB, 10 'S",45.700
00791,00791,"DAKTACORT CREAM, 15G",11.950
330569,00791,"DAKTACORT CREAM, 15G",11.950
323396,00791,"DAKTACORT CREAM, 15G",11.950
00796,00796,GYNO-DAKTARIN VAGINAL 2%CREAM 78GM 32388,32.650
333479,00796,GYNO-DAKTARIN VAGINAL 2%CREAM 78GM 32388,32.650
326334,00796,GYNO-DAKTARIN VAGINAL 2%CREAM 78GM 32388,32.650
00798,00798,"PEVARYL CREAM, 30G",29.100
328968,00798,"PEVARYL CREAM, 30G",29.100
6281086000366,00798,"PEVARYL CREAM, 30G",29.100
00800,00800,"GYNO-PEVARYL 150MG VAGINAL OVULES, 3's",18.200
325259,00800,"GYNO-PEVARYL 150MG VAGINAL OVULES, 3's",18.200
00809,00809,"RETIN-A 0.025% GEL, 30G",20.750
330144,00809,"RETIN-A 0.025% GEL, 30G",20.750
00812,00812,"TOPAMAX 200MG TAB, 60's",651.500
00821,00821,"RIACHOL EAR DROP, 10ML",11.400
6281080002038,00821,"RIACHOL EAR DROP, 10ML",11.400
00855,00855,"KOLESTON 2000, 306/0 DARK WARM BLONDE, 60 ML",24.230
4056800868322,00855,"KOLESTON 2000, 306/0 DARK WARM BLONDE, 60 ML",24.230
00866,00866,"KOLESTON 2000, 309/3 GOLDEN BLONDE, 60 ML 1412-6",24.230
4056800869329,00866,"KOLESTON 2000, 309/3 GOLDEN BLONDE, 60 ML 1412-6",24.230
00869,00869,"PREMARIN 1.25MG TAB, 20's",7.400
00874,00874,"KOLESTON 2000, 306/4 MAHOGANY COPPER, 60 ML",23.100
4056800033652,00874,"KOLESTON 2000, 306/4 MAHOGANY COPPER, 60 ML",23.100
00904,00904,"MICONAZ POWDER, 20 GM",4.700
325723,00904,"MICONAZ POWDER, 20 GM",4.700
6221508050111,00904,"MICONAZ POWDER, 20 GM",4.700
00932,00932,"STERIMAR NASALSPRAY, 100 ML",46.200
333085,00932,"STERIMAR NASALSPRAY, 100 ML",46.200
326501,00932,"STERIMAR NASALSPRAY, 100 ML",46.200
3401570918561,00932,"STERIMAR NASALSPRAY, 100 ML",46.200
00939,00939,"GYNERA TAB, 21's",17.650
328721,00939,"GYNERA TAB, 21's",17.650
00948,00948,"ISOPTO CARPIN 2% EYE DROP, 15ML",8.950
328727,00948,"ISOPTO CARPIN 2% EYE DROP, 15ML",8.950
334150,00948,"ISOPTO CARPIN 2% EYE DROP, 15ML",8.950
00950,00950,"TEARS NATURAL EYE DROP, 15ML",9.500
328729,00950,"TEARS NATURAL EYE DROP, 15ML",9.500
325307,00950,"TEARS NATURAL EYE DROP, 15ML",9.500
476701,00950,"TEARS NATURAL EYE DROP, 15ML",9.500
00952,00952,"NAPHCON-A EYE DROPS, 15 ML",14.250
334154,00952,"NAPHCON-A EYE DROPS, 15 ML",14.250
01323,01323,"PONSTAN FORT 500MG TAB, 20's (OLD)",15.300
328418,01323,"PONSTAN FORT 500MG TAB, 20's (OLD)",15.300
333093,01323,"PONSTAN FORT 500MG TAB, 20's (OLD)",15.300
325446,01323,"PONSTAN FORT 500MG TAB, 20's (OLD)",15.300
01338,01338,"NIVEA VIS REFRESH CLEANSING FACIAL WIPES,25 81121",31.150
4005808428731,01338,"NIVEA VIS REFRESH CLEANSING FACIAL WIPES,25 81121",31.150
4005808811212,01338,"NIVEA VIS REFRESH CLEANSING FACIAL WIPES,25 81121",31.150
01350,01350,"NEURONTIN 400 MG CAP, 50 'S",150.750
325220,00732,"FLU-CARE SYRUP, 100ML",3.450
6281080001444,00732,"FLU-CARE SYRUP, 100ML",3.450
6281080002472,00732,"FLU-CARE SYRUP, 100ML",3.450
00734,00734,"ASTHALIN SYRUP, 100 ML",3.950
6281080001314,00734,"ASTHALIN SYRUP, 100 ML",3.950
00751,00751,"ZYRTEC  SYRUP, 75ML",19.350
329363,00751,"ZYRTEC  SYRUP, 75ML",19.350
330781,00751,"ZYRTEC  SYRUP, 75ML",19.350
333180,00751,"ZYRTEC  SYRUP, 75ML",19.350
00764,00764,"VERMOX  SUSP, 30ML",12.300
333478,00764,"VERMOX  SUSP, 30ML",12.300
325257,00764,"VERMOX  SUSP, 30ML",12.300
00769,00769,"RIASPASM 10MG TAB, 20's",6.800
301186,00769,"RIASPASM 10MG TAB, 20's",6.800
6281080003158,00769,"RIASPASM 10MG TAB, 20's",6.800
00777,00777,"RISPERDAL 3MG TAB, 60's",456.650
00779,00779,"STUGERON 25MG TAB, 50's",10.850
330572,00779,"STUGERON 25MG TAB, 50's",10.850
299545,00779,"STUGERON 25MG TAB, 50's",10.850
325256,00779,"STUGERON 25MG TAB, 50's",10.850
00780,00780,"STUGERON FORTE 75MG CAP, 40's",21.850
280886,00780,"STUGERON FORTE 75MG CAP, 40's",21.850
00789,00789,"NIZORAL CREAM, 30 GM",19.350
328965,00789,"NIZORAL CREAM, 30 GM",19.350
323401,00789,"NIZORAL CREAM, 30 GM",19.350
00790,00790,"MOTILIUM 60 MG ADULT SUPP, 6 'S",21.750
319205,00790,"MOTILIUM 60 MG ADULT SUPP, 6 'S",21.750
326805,00790,"MOTILIUM 60 MG ADULT SUPP, 6 'S",21.750
00797,00797,"GYNO-DAKTARIN 400MG OVULES, 3's",20.400
330576,00797,"GYNO-DAKTARIN 400MG OVULES, 3's",20.400
326335,00797,"GYNO-DAKTARIN 400MG OVULES, 3's",20.400
00803,00803,"PEVISONE CREAM, 15G",13.500
319208,00803,"PEVISONE CREAM, 15G",13.500
319684,00803,"PEVISONE CREAM, 15G",13.500
308712,00803,"PEVISONE CREAM, 15G",13.500
00808,00808,"RETIN-A 0.05% CREAM, 30GM",21.100
330580,00808,"RETIN-A 0.05% CREAM, 30GM",21.100
325260,00808,"RETIN-A 0.05% CREAM, 30GM",21.100
00813,00813,"TOPAMAX 25MG TAB, 60's",72.500
333487,00813,"TOPAMAX 25MG TAB, 60's",72.500
00818,00818,"OPTIDEX T EYE DROPS, 5 ML",15.250
320518,00818,"OPTIDEX T EYE DROPS, 5 ML",15.250
325040,00818,"OPTIDEX T EYE DROPS, 5 ML",15.250
334022,00818,"OPTIDEX T EYE DROPS, 5 ML",15.250
00820,00820,"CILEST-1 TAB, 21 'S",16.500
328969,00820,"CILEST-1 TAB, 21 'S",16.500
330145,00820,"CILEST-1 TAB, 21 'S",16.500
00822,00822,"VERMOX 100MG TAB, 6's",9.500
330573,00822,"VERMOX 100MG TAB, 6's",9.500
326832,00822,"VERMOX 100MG TAB, 6's",9.500
00833,00833,"KOLESTON 2000, 309/0 VERY LIGHTEST BLONDE, 60 ML",24.230
331686,00833,"KOLESTON 2000, 309/0 VERY LIGHTEST BLONDE, 60 ML",24.230
4056800869206,00833,"KOLESTON 2000, 309/0 VERY LIGHTEST BLONDE, 60 ML",24.230
334181,00833,"KOLESTON 2000, 309/0 VERY LIGHTEST BLONDE, 60 ML",24.230
00856,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
327288,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
329760,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
4056800867882,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
331701,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
4056800033423,00856,"KOLESTON 2000, 303/0 DARK BROWN, 60 ML",24.230
00860,00860,"KOLESTON 2000, 306/45 GRENADINE, 60 ML 1401-6",24.230
4056800868520,00860,"KOLESTON 2000, 306/45 GRENADINE, 60 ML 1401-6",24.230
00861,00861,"KOLESTON 2000, 304/0 MEDIUM BROWN, 60 ML",24.230
327286,00861,"KOLESTON 2000, 304/0 MEDIUM BROWN, 60 ML",24.230
331699,00861,"KOLESTON 2000, 304/0 MEDIUM BROWN, 60 ML",24.230
4056800033430,00861,"KOLESTON 2000, 304/0 MEDIUM BROWN, 60 ML",24.230
4056800868001,00861,"KOLESTON 2000, 304/0 MEDIUM BROWN, 60 ML",24.230
00867,00867,"PREMARIN 0.625MG TAB, 100's",50.000
00875,00875,"KOLESTON 2000, 305/5 LIGHT MAHOGANY, 60 ML 66322",23.100
323121,00875,"KOLESTON 2000, 305/5 LIGHT MAHOGANY, 60 ML 66322",23.100
4056800033683,00875,"KOLESTON 2000, 305/5 LIGHT MAHOGANY, 60 ML 66322",23.100
4056800868247,00875,"KOLESTON 2000, 305/5 LIGHT MAHOGANY, 60 ML 66322",23.100
01330,01330,"LOPID 600 MG  TAB, 30 'S",54.850
333091,01330,"LOPID 600 MG  TAB, 30 'S",54.850
314661,01330,"LOPID 600 MG  TAB, 30 'S",54.850
01335,01335,"CARDURA 1 MG TAB, 20 'S",30.750
315428,01335,"CARDURA 1 MG TAB, 20 'S",30.750
315719,00692,"FAVERIN 50MG TAB, 60' s",82.850
327041,00692,"FAVERIN 50MG TAB, 60' s",82.850
330461,00692,"FAVERIN 50MG TAB, 60' s",82.850
325479,00692,"FAVERIN 50MG TAB, 60' s",82.850
00693,00693,"CLARINASE TAB, 14 'S",17.200
330694,00693,"CLARINASE TAB, 14 'S",17.200
318076,00693,"CLARINASE TAB, 14 'S",17.200
322140,00693,"CLARINASE TAB, 14 'S",17.200
00715,00715,"DIPROFOS 2ML INJ, 1's",16.900
200213,00715,"DIPROFOS 2ML INJ, 1's",16.900
322421,00715,"DIPROFOS 2ML INJ, 1's",16.900
334163,00715,"DIPROFOS 2ML INJ, 1's",16.900
00720,00720,"NOOTROPIL SYRUP, 200 ML",44.850
00721,00721,"TOCLASE SYRUP, 200ML",6.950
00735,00735,"RIAXINE SYRUP, 100ML",7.450
330983,00735,"RIAXINE SYRUP, 100ML",7.450
325219,00735,"RIAXINE SYRUP, 100ML",7.450
6281080001017,00735,"RIAXINE SYRUP, 100ML",7.450
00736,00736,"DICYNONE INJ, 4's",17.600
00737,00737,"DICYNONE 250 MG TAB, 20's",36.300
00738,00738,"HISTOFEN SYRUP, 100ML",22.650
323602,00738,"HISTOFEN SYRUP, 100ML",22.650
6281080001512,00738,"HISTOFEN SYRUP, 100ML",22.650
00740,00740,"COUMADIN 2.5 MG TAB, 100 'S",109.550
00741,00741,"COUMADIN 5 MG TAB, 100 'S",118.600
00743,00743,"RIAPHAN SYRUP, 100ML",7.850
298445,00743,"RIAPHAN SYRUP, 100ML",7.850
313546,00743,"RIAPHAN SYRUP, 100ML",7.850
330982,00743,"RIAPHAN SYRUP, 100ML",7.850
321576,00743,"RIAPHAN SYRUP, 100ML",7.850
6281080001604,00743,"RIAPHAN SYRUP, 100ML",7.850
00773,00773,RECITAL RG. R4.6 DEEP DARK RED,45.150
3061375273014,00773,RECITAL RG. R4.6 DEEP DARK RED,45.150
00775,00775,"RISPERDAL 2MG TAB, 20's",100.920
323405,00775,"RISPERDAL 2MG TAB, 20's",100.920
00778,00778,"RISPERDAL 4MG TAB, 60's",435.600
321304,00778,"RISPERDAL 4MG TAB, 60's",435.600
303100,00778,"RISPERDAL 4MG TAB, 60's",435.600
306981,00778,"RISPERDAL 4MG TAB, 60's",435.600
00786,00786,"NIZORAL SHAMPOO, 100 ML",30.550
330582,00786,"NIZORAL SHAMPOO, 100 ML",30.550
326837,00786,"NIZORAL SHAMPOO, 100 ML",30.550
00787,00787,"MOTILIUM 10 MG INFANT SUPP, 6 'S",11.250
323402,00787,"MOTILIUM 10 MG INFANT SUPP, 6 'S",11.250
326833,00787,"MOTILIUM 10 MG INFANT SUPP, 6 'S",11.250
00788,00788,"MOTILIUM 30 MG PEDIATRIC SUPP, 6 'S",17.600
330577,00788,"MOTILIUM 30 MG PEDIATRIC SUPP, 6 'S",17.600
323403,00788,"MOTILIUM 30 MG PEDIATRIC SUPP, 6 'S",17.600
00794,00794,"PARAFON CAP, 30 'S",25.400
328970,00794,"PARAFON CAP, 30 'S",25.400
330581,00794,"PARAFON CAP, 30 'S",25.400
319107,00794,"PARAFON CAP, 30 'S",25.400
6281080002380,00794,"PARAFON CAP, 30 'S",25.400
00802,00802,"DAKTARIN POWDER, 20G",15.100
321305,00802,"DAKTARIN POWDER, 20G",15.100
321306,00802,"DAKTARIN POWDER, 20G",15.100
